Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Gainare Tottori,1.88,1.20,0.68,1.84,1.20,0.64,0.04,0.00,0.04,1.88,1.20,0.68,3,1,2,1.32,45.10,43.12,46.02,0.4,0.59,175,9,15,12,37.5,20.34,19.52,4,5,15,5,12,74.6,51.06,59.0,65.27,108.43,65.65,1,Reilac Shiga 1-3 Gainare Tottori,2026-04-29
Reilac Shiga,1.20,1.88,-0.68,1.20,1.84,-0.64,0.00,0.04,-0.04,1.20,1.88,-0.68,1,3,-2,-1.32,54.90,56.88,48.44,0.59,0.4,240,10,12,15,20.34,37.5,12.81,5,4,10,1,7,71.5,48.94,31.4,34.73,56.73,34.35,6,Reilac Shiga 1-3 Gainare Tottori,2026-04-29
Kochi United,0.13,0.81,-0.68,0.08,0.54,-0.46,0.05,0.27,-0.22,0.13,0.81,-0.68,0,0,0,0.68,49.10,44.44,43.79,0.32,0.68,180,9,6,9,18.75,13.24,21.00,6,3,18,3,7,75.9,35.04,75.4,52.8,83.5,37.31,1,Nara Club 0-0 Kochi United,2026-04-29
Nara Club,0.81,0.13,0.68,0.54,0.08,0.46,0.27,0.05,0.22,0.81,0.13,0.68,0,0,0,-0.68,50.90,55.56,48.13,0.68,0.32,259,12,9,6,13.24,18.75,16.00,3,6,21,5,10,140.7,64.96,67.4,47.2,140.3,62.69,0,Nara Club 0-0 Kochi United,2026-04-29
Tokushima Vortis,0.62,1.37,-0.75,0.62,1.21,-0.59,0.00,0.16,-0.16,0.62,1.37,-0.75,2,2,0,0.75,54.60,41.1,45.08,0.71,0.96,142,11,10,17,14.08,17.71,13.47,0,7,20,1,10,69.9,36.89,8.93,10.27,37.1,19.9,0,Osaka 2-2 Tokushima Vortis,2026-04-29
Osaka,1.37,0.62,0.75,1.21,0.62,0.59,0.16,0.00,0.16,1.37,0.62,0.75,2,2,0,-0.75,45.40,58.9,56.23,0.96,0.71,199,17,17,10,17.71,14.08,10.03,7,0,33,12,14,119.6,63.11,78.0,89.73,149.37,80.1,3,Osaka 2-2 Tokushima Vortis,2026-04-29
Ventforet Kofu,1.26,2.59,-1.33,1.26,1.79,-0.53,0.00,0.05,-0.05,1.26,1.83,-0.57,2,1,1,2.33,38.00,42.27,49.78,0.79,0.87,159,10,12,15,15.19,17.24,12.81,7,3,18,4,14,92.4,38.25,76.2,89.65,119.27,68.97,1,Omiya Ardija 1-2 Ventforet Kofu,2026-04-29
Omiya Ardija,2.59,1.26,1.33,1.79,1.26,0.53,0.05,0.00,0.05,1.83,1.26,0.57,1,2,-1,-2.33,62.00,57.73,49.84,0.87,0.79,277,14,15,12,17.24,15.19,8.85,3,7,29,8,9,149.2,61.75,8.8,10.35,53.67,31.03,1,Omiya Ardija 1-2 Ventforet Kofu,2026-04-29
Tochigi City,0.71,0.76,-0.05,0.58,0.65,-0.07,0.13,0.11,0.02,0.71,0.76,-0.05,0,1,-1,-0.95,60.90,53.53,46.34,0.62,0.72,182,13,11,11,17.74,15.28,7.88,5,1,32,10,14,84.4,53.42,2.67,3.39,60.5,37.78,2,Sagamihara 1-0 Tochigi City,2026-04-29
Sagamihara,0.76,0.71,0.05,0.65,0.58,0.07,0.11,0.13,-0.02,0.76,0.71,0.05,1,0,1,0.95,39.10,46.47,50.27,0.72,0.62,140,11,11,11,15.28,17.74,11.79,1,5,17,5,16,73.6,46.58,76.2,96.61,99.63,62.22,2,Sagamihara 1-0 Tochigi City,2026-04-29
Vanraure Hachinohe,0.50,2.43,-1.93,0.50,0.84,-0.34,0.00,0.84,-0.84,0.50,1.67,-1.17,1,4,-3,-1.07,29.60,32.09,47.88,0.49,0.88,113,7,5,22,10.2,25.0,15.88,2,2,12,2,18,23.7,8.95,107.6,93.3,32.95,9.89,3,Yokohama 4-1 Vanraure Hachinohe,2026-04-29
Yokohama,2.43,0.50,1.93,0.84,0.50,0.34,0.84,0.00,0.84,1.67,0.50,1.17,4,1,3,1.07,70.40,67.91,51.33,0.88,0.49,274,23,22,5,25.0,10.2,6.48,2,2,16,4,10,241.1,91.05,7.73,6.7,300.15,90.11,5,Yokohama 4-1 Vanraure Hachinohe,2026-04-29
Vegalta Sendai,2.54,0.21,2.33,1.99,0.21,1.78,0.54,0.00,0.54,2.54,0.21,2.33,3,1,2,-0.33,52.20,54.27,42.05,1.17,0.1,167,10,12,5,10.26,50.0,13.22,7,2,17,2,9,89.4,71.86,58.0,62.55,104.73,76.84,5,Thespa Gunma 1-3 Vegalta Sendai,2026-04-29
Thespa Gunma,0.21,2.54,-2.33,0.21,1.99,-1.78,0.00,0.54,-0.54,0.21,2.54,-2.33,1,3,-2,0.33,47.80,45.73,39.57,0.1,1.17,134,4,5,12,50.0,10.26,23.25,2,7,14,4,9,35.0,28.14,34.73,37.45,31.57,23.16,0,Thespa Gunma 1-3 Vegalta Sendai,2026-04-29
Shonan Bellmare,0.57,1.76,-1.19,0.42,1.65,-1.23,0.15,0.10,0.05,0.57,1.76,-1.19,1,1,0,1.19,52.50,45.02,41.40,0.26,0.79,136,6,4,19,15.38,24.05,15.95,1,5,17,5,4,42.5,25.43,37.47,31.47,38.93,18.14,0,Tochigi 1-1 Shonan Bellmare,2026-04-29
Tochigi,1.76,0.57,1.19,1.65,0.42,1.23,0.10,0.15,-0.05,1.76,0.57,1.19,1,1,0,-1.19,47.50,54.98,49.71,0.79,0.26,205,15,19,4,24.05,15.38,13.81,5,1,19,7,15,124.6,74.57,81.6,68.53,175.67,81.86,5,Tochigi 1-1 Shonan Bellmare,2026-04-29
Sagan Tosu,0.39,0.82,-0.43,0.26,0.67,-0.41,0.13,0.15,-0.02,0.39,0.82,-0.43,1,1,0,0.43,74.9,55.71,40.71,0.39,0.44,220,11,11,8,28.21,18.18,12.73,1,2,22,4,8,115.9,78.74,2.0,0.79,28.53,12.47,2,Kagoshima United 1-1 Sagan Tosu,2026-04-29
Kagoshima United,0.82,0.39,0.43,0.67,0.26,0.41,0.15,0.13,0.02,0.82,0.39,0.43,1,1,0,-0.43,25.1,44.29,50.59,0.44,0.39,125,12,8,11,18.18,28.21,30.05,2,1,11,5,11,31.3,21.26,252.73,99.21,200.17,87.53,5,Kagoshima United 1-1 Sagan Tosu,2026-04-29
Zweigen Kanazawa,1.59,1.33,0.26,1.54,1.33,0.21,0.05,0.0,0.05,1.59,1.33,0.26,1,0,1,0.74,44.3,53.75,47.98,0.66,0.82,155,12,15,14,22.73,17.07,19.21,0,2,11,4,9,85.6,55.87,67.53,78.04,120.67,71.36,4,Kamatamare Sanuki 0-1 Zweigen Kanazawa,2026-04-29
Kamatamare Sanuki,1.33,1.59,-0.26,1.33,1.54,-0.21,0.0,0.05,-0.05,1.33,1.59,-0.26,0,1,-1,-0.74,55.7,46.25,43.53,0.82,0.66,168,12,14,15,17.07,22.73,10.79,2,0,7,0,12,67.6,44.13,19.0,21.96,48.43,28.64,4,Kamatamare Sanuki 0-1 Zweigen Kanazawa,2026-04-29
Albirex Niigata,0.23,1.3,-1.07,0.23,1.25,-1.02,0.0,0.06,-0.06,0.23,1.3,-1.07,0,2,-2,-0.93,42.2,43.11,42.77,0.36,0.92,149,6,6,19,16.67,20.65,15.17,5,5,23,5,10,31.2,18.69,67.2,62.65,43.27,21.14,0,Kataller Toyama 2-0 Albirex Niigata,2026-04-29
Kataller Toyama,1.3,0.23,1.07,1.25,0.23,1.02,0.06,0.0,0.06,1.3,0.23,1.07,2,0,2,0.93,57.8,56.89,45.64,0.92,0.36,216,9,19,6,20.65,16.67,11.43,5,5,18,3,13,135.7,81.31,40.07,37.35,161.4,78.86,0,Kataller Toyama 2-0 Albirex Niigata,2026-04-29
Fujieda MYFC,3.31,1.45,1.86,3.25,0.69,2.56,0.05,0.0,0.05,3.31,0.69,2.62,1,2,-1,-2.86,52.8,59.0,46.35,0.82,0.37,243,14,14,5,17.07,13.51,15.29,5,2,13,3,13,149.3,77.36,44.67,42.81,113.43,78.03,1,Consadole Sapporo 2-1 Fujieda MYFC,2026-04-29
Consadole Sapporo,1.45,3.31,-1.86,0.69,3.25,-2.56,0.0,0.05,-0.05,0.69,3.31,-2.62,2,1,1,2.86,47.2,41.0,42.81,0.37,0.82,175,3,5,14,13.51,17.07,17.96,2,5,5,0,9,43.7,22.64,59.67,57.19,31.93,21.97,0,Consadole Sapporo 2-1 Fujieda MYFC,2026-04-29
Montedio Yamagata,0.88,0.61,0.27,0.88,0.56,0.32,0.0,0.04,-0.04,0.88,0.61,0.27,0,2,-2,-2.27,55.3,39.05,46.81,0.58,0.52,166,9,6,13,10.34,25.0,6.19,3,2,13,3,13,56.4,31.14,3.67,4.38,26.03,10.49,0,Blaublitz Akita 2-0 Montedio Yamagata,2026-04-29
Blaublitz Akita,0.61,0.88,-0.27,0.56,0.88,-0.32,0.04,0.0,0.04,0.61,0.88,-0.27,2,0,2,2.27,44.7,60.95,58.23,0.52,0.58,212,10,13,6,25.0,10.34,9.81,2,3,24,5,10,124.7,68.86,80.13,95.62,222.2,89.51,11,Blaublitz Akita 2-0 Montedio Yamagata,2026-04-29
Gifu,1.48,1.49,-0.01,1.37,1.49,-0.12,0.1,0.0,0.1,1.48,1.49,-0.01,1,0,1,1.01,71.1,76.44,54.69,0.98,1.01,433,19,18,10,18.37,9.9,9.62,7,3,27,4,7,314.7,85.19,5.6,3.52,185.7,73.38,1,Iwaki 0-1 Gifu,2026-04-29
Iwaki,1.49,1.48,0.01,1.49,1.37,0.12,0.0,0.1,-0.1,1.49,1.48,0.01,0,1,-1,-1.01,28.9,23.56,41.88,1.01,0.98,92,9,10,18,9.9,18.37,32.4,3,7,5,0,8,54.7,14.81,153.67,96.48,67.37,26.62,3,Iwaki 0-1 Gifu,2026-04-29
Kamatamare Sanuki,0.77,1.89,-1.12,0.36,1.69,-1.33,0.41,0.21,0.2,0.77,1.89,-1.12,0,3,-3,-1.88,37.0,43.34,48.44,0.49,1.19,170,11,11,17,22.45,14.29,22.0,3,1,22,6,8,56.2,24.45,113.87,88.09,66.9,29.83,1,Ehime 3-0 Kamatamare Sanuki,2026-04-26
Ehime,1.89,0.77,1.12,1.69,0.36,1.33,0.21,0.41,-0.2,1.89,0.77,1.12,3,0,3,1.88,63.0,56.66,49.03,1.19,0.49,286,17,17,11,14.29,22.45,16.27,1,3,23,7,8,173.7,75.55,15.4,11.91,157.4,70.17,1,Ehime 3-0 Kamatamare Sanuki,2026-04-26
Tokushima Vortis,0.64,0.6,0.04,0.53,0.58,-0.05,0.12,0.02,0.1,0.64,0.6,0.04,1,2,-1,-1.04,44.1,35.47,47.66,0.39,0.64,170,7,9,15,23.08,23.44,20.33,2,6,23,5,4,71.9,26.4,122.27,69.44,54.0,30.11,0,Kochi United 2-1 Tokushima Vortis,2026-04-26
Kochi United,0.6,0.64,-0.04,0.58,0.53,0.05,0.02,0.12,-0.1,0.6,0.64,-0.04,2,1,1,1.04,55.9,64.53,54.04,0.64,0.39,328,10,15,9,23.44,23.08,13.46,6,2,19,5,8,200.4,73.6,53.8,30.56,125.33,69.89,0,Kochi United 2-1 Tokushima Vortis,2026-04-26
Nagano Parceiro,0.94,0.93,0.01,0.55,0.48,0.07,0.39,0.45,-0.06,0.94,0.93,0.01,1,0,1,0.99,40.6,47.73,49.01,0.24,0.62,145,8,11,13,45.83,20.97,17.47,3,0,16,5,7,57.7,34.59,61.47,81.81,76.53,54.84,6,Matsumoto Yamaga 0-1 Nagano Parceiro,2026-04-26
Matsumoto Yamaga,0.93,0.94,-0.01,0.48,0.55,-0.07,0.45,0.39,0.06,0.93,0.94,-0.01,0,1,-1,-0.99,59.4,52.27,46.31,0.62,0.24,179,6,13,11,20.97,45.83,13.94,0,3,18,6,10,109.1,65.41,13.67,18.19,63.03,45.16,5,Matsumoto Yamaga 0-1 Nagano Parceiro,2026-04-26
Blaublitz Akita,0.19,1.17,-0.98,0.1,1.17,-1.07,0.09,0.0,0.09,0.19,1.17,-0.98,0,1,-1,-0.02,58.3,65.02,54.28,0.48,0.57,197,11,4,10,8.33,17.54,8.17,6,1,23,7,12,77.9,63.44,8.67,27.49,66.83,57.83,7,Vanraure Hachinohe 1-0 Blaublitz Akita,2026-04-26
Vanraure Hachinohe,1.17,0.19,0.98,1.17,0.1,1.07,0.0,0.09,-0.09,1.17,0.19,0.98,1,0,1,0.02,41.7,34.98,43.18,0.57,0.48,86,8,10,4,17.54,8.33,11.15,1,6,12,3,11,44.9,36.56,22.87,72.51,48.73,42.17,2,Vanraure Hachinohe 1-0 Blaublitz Akita,2026-04-26
Oita Trinita,0.24,0.22,0.02,0.24,0.22,0.02,0.0,0.0,0.0,0.24,0.22,0.02,0,0,0,-0.02,52.3,51.65,47.9,0.56,0.29,207,10,8,4,14.29,13.79,9.53,4,1,17,3,13,86.9,60.22,38.6,35.46,65.63,49.19,5,Ryūkyū 0-0 Oita Trinita,2026-04-25
Ryūkyū,0.22,0.24,-0.02,0.22,0.24,-0.02,0.0,0.0,0.0,0.22,0.24,-0.02,0,0,0,0.02,47.7,48.35,46.39,0.29,0.56,179,7,4,8,13.79,14.29,15.14,1,4,14,2,9,57.4,39.78,70.27,64.54,67.8,50.81,2,Ryūkyū 0-0 Oita Trinita,2026-04-25
Shonan Bellmare,1.52,1.41,0.11,0.65,1.37,-0.72,0.12,0.03,0.09,0.76,1.41,-0.65,1,1,0,-0.11,61.2,54.21,46.93,0.86,1.08,199,12,13,13,15.12,12.04,9.95,1,8,17,9,10,70.9,63.25,0.93,1.12,33.6,24.06,1,Sagamihara 1-1 Shonan Bellmare,2026-04-25
Sagamihara,1.41,1.52,-0.11,1.37,0.65,0.72,0.03,0.12,-0.09,1.41,0.76,0.65,1,1,0,0.11,38.8,45.79,52.3,1.08,0.86,153,12,13,13,12.04,15.12,9.37,8,1,23,8,13,41.2,36.75,82.07,98.88,106.03,75.94,4,Sagamihara 1-1 Shonan Bellmare,2026-04-25
Kagoshima United,0.35,0.73,-0.38,0.26,0.72,-0.46,0.09,0.01,0.08,0.35,0.73,-0.38,0,1,-1,-0.62,38.1,48.54,47.1,0.42,0.78,120,6,6,8,14.29,10.26,12.03,3,2,25,5,14,51.8,40.47,98.13,95.03,102.8,74.01,3,Tegevajaro Miyazaki 1-0 Kagoshima United,2026-04-25
Tegevajaro Miyazaki,0.73,0.35,0.38,0.72,0.26,0.46,0.01,0.09,-0.08,0.73,0.35,0.38,1,0,1,0.62,61.9,51.46,41.07,0.78,0.42,143,8,8,6,10.26,14.29,9.22,2,3,23,6,9,76.2,59.53,5.13,4.97,36.1,25.99,0,Tegevajaro Miyazaki 1-0 Kagoshima United,2026-04-25
Reilac Shiga,0.53,0.55,-0.02,0.41,0.53,-0.12,0.12,0.02,0.1,0.53,0.55,-0.02,0,2,-2,-1.98,39.4,36.1,43.04,0.14,0.9,131,4,5,10,35.71,11.11,34.33,1,5,9,5,6,18.9,10.82,86.73,83.83,29.43,16.15,6,Sagan Tosu 2-0 Reilac Shiga,2026-04-25
Sagan Tosu,0.55,0.53,0.02,0.53,0.41,0.12,0.02,0.12,-0.1,0.55,0.53,0.02,2,0,2,1.98,60.6,63.9,48.89,0.9,0.14,258,8,10,5,11.11,35.71,14.85,5,1,23,6,6,155.8,89.18,16.73,16.17,152.77,83.85,1,Sagan Tosu 2-0 Reilac Shiga,2026-04-25
Renofa Yamaguchi,2.25,0.45,1.8,2.22,0.43,1.79,0.04,0.02,0.02,2.25,0.45,1.8,2,2,0,-1.8,47.7,52.03,48.73,1.25,0.67,184,23,18,14,14.4,20.9,11.79,3,1,20,2,14,132.5,60.34,54.93,51.43,127.13,64.93,1,Giravanz Kitakyushu 2-2 Renofa Yamaguchi,2026-04-25
Giravanz Kitakyushu,0.45,2.25,-1.8,0.43,2.22,-1.79,0.02,0.04,-0.02,0.45,2.25,-1.8,2,2,0,1.8,52.3,47.97,47.52,0.67,1.25,198,13,14,18,20.9,14.4,11.8,1,3,24,5,11,87.1,39.66,51.87,48.57,68.67,35.07,2,Giravanz Kitakyushu 2-2 Renofa Yamaguchi,2026-04-25
Roasso Kumamoto,0.79,0.73,0.06,0.57,0.73,-0.16,0.22,0.0,0.22,0.79,0.73,0.06,2,0,2,1.94,43.6,35.98,43.73,0.21,0.88,156,6,15,9,71.43,10.23,18.15,6,5,13,6,8,45.6,24.95,70.6,55.24,71.1,42.3,1,Gainare Tottori 0-2 Roasso Kumamoto,2026-04-25
Gainare Tottori,0.73,0.79,-0.06,0.73,0.57,0.16,0.0,0.22,-0.22,0.73,0.79,-0.06,0,2,-2,-1.94,56.4,64.02,50.46,0.88,0.21,252,24,9,15,10.23,71.43,13.12,5,6,22,3,5,137.2,75.05,57.2,44.76,97.0,57.7,3,Gainare Tottori 0-2 Roasso Kumamoto,2026-04-25
Kataller Toyama,2.17,0.95,1.22,2.17,0.75,1.42,0.0,0.2,-0.2,2.17,0.95,1.22,2,1,1,-0.22,54.0,49.57,47.7,0.64,0.86,199,12,13,20,20.31,23.26,11.5,1,7,13,6,15,72.2,45.18,18.8,23.13,68.53,48.7,3,Imabari 1-2 Kataller Toyama,2026-04-25
Imabari,0.95,2.17,-1.22,0.75,2.17,-1.42,0.2,0.0,0.2,0.95,2.17,-1.22,1,2,-1,0.22,46.0,50.43,52.54,0.86,0.64,198,17,20,13,23.26,20.31,9.94,7,1,15,6,8,87.6,54.82,62.47,76.87,72.2,51.3,4,Imabari 1-2 Kataller Toyama,2026-04-25
Nara Club,0.82,0.92,-0.1,0.78,0.81,-0.03,0.05,0.11,-0.06,0.82,0.92,-0.1,0,1,-1,-0.9,62.2,55.08,49.41,0.44,0.59,331,9,10,12,22.73,20.34,22.15,4,4,29,7,5,134.0,57.68,20.4,12.79,48.63,21.38,0,Zweigen Kanazawa 1-0 Nara Club,2026-04-25
Zweigen Kanazawa,0.92,0.82,0.1,0.81,0.78,0.03,0.11,0.05,0.06,0.92,0.82,0.1,1,0,1,0.9,37.8,44.92,52.34,0.59,0.44,235,13,12,10,20.34,22.73,28.89,4,4,18,5,2,98.3,42.32,139.07,87.21,178.8,78.62,2,Zweigen Kanazawa 1-0 Nara Club,2026-04-25
Osaka,0.7,0.69,0.01,0.55,0.61,-0.06,0.14,0.08,0.06,0.7,0.69,0.01,0,1,-1,-1.01,49.7,61.49,52.31,0.44,0.28,191,13,9,12,20.45,42.86,10.36,3,5,26,8,9,84.6,64.38,56.53,72.47,101.6,72.76,4,Albirex Niigata 1-0 Osaka,2026-04-25
Albirex Niigata,0.69,0.7,-0.01,0.61,0.55,0.06,0.08,0.14,-0.06,0.69,0.7,-0.01,1,0,1,1.01,50.3,38.51,42.55,0.28,0.44,122,4,12,9,42.86,20.45,14.33,5,3,20,6,8,46.8,35.62,21.47,27.53,38.03,27.24,1,Albirex Niigata 1-0 Osaka,2026-04-25
Omiya Ardija,0.85,2.01,-1.16,0.73,1.98,-1.25,0.13,0.03,0.1,0.85,2.01,-1.16,1,1,0,1.16,52.8,51.25,46.52,0.7,0.37,164,7,11,14,15.71,37.84,14.53,0,2,18,6,7,75.0,49.54,19.8,30.59,62.3,39.78,2,Fujieda MYFC 1-1 Omiya Ardija,2026-04-25
Fujieda MYFC,2.01,0.85,1.16,1.98,0.73,1.25,0.03,0.13,-0.1,2.01,0.85,1.16,1,1,0,-1.16,47.2,48.75,47.18,0.37,0.7,145,5,14,11,37.84,15.71,16.06,2,0,11,5,12,76.4,50.46,44.93,69.41,94.33,60.22,6,Fujieda MYFC 1-1 Omiya Ardija,2026-04-25
Ventforet Kofu,1.73,0.37,1.36,1.37,0.35,1.02,0.36,0.03,0.33,1.73,0.37,1.36,1,0,1,-0.36,45.9,52.07,54.25,0.64,0.6,251,18,13,9,20.31,15.0,10.08,11,1,34,8,10,143.7,52.41,71.8,77.82,155.77,72.59,3,Fukushima United 0-1 Ventforet Kofu,2026-04-25
Fukushima United,0.37,1.73,-1.36,0.35,1.37,-1.02,0.03,0.36,-0.33,0.37,1.73,-1.36,0,1,-1,0.36,54.1,47.93,47.92,0.6,0.64,228,10,9,13,15.0,20.31,15.06,1,11,10,5,10,130.5,47.59,20.47,22.18,58.83,27.41,0,Fukushima United 0-1 Ventforet Kofu,2026-04-25
Iwaki,1.11,1.47,-0.36,1.11,1.47,-0.36,0.0,0.0,0.0,1.11,1.47,-0.36,1,2,-1,-0.64,45.7,47.65,48.99,0.32,0.69,165,9,16,15,50.0,21.74,14.45,2,2,18,7,13,53.0,33.12,60.33,73.52,65.27,53.75,11,Consadole Sapporo 2-1 Iwaki,2026-04-25
Consadole Sapporo,1.47,1.11,0.36,1.47,1.11,0.36,0.0,0.0,0.0,1.47,1.11,0.36,2,1,1,0.64,54.3,52.35,47.53,0.69,0.32,176,13,15,16,21.74,50.0,11.24,2,2,16,1,6,107.0,66.88,21.73,26.48,56.17,46.25,3,Consadole Sapporo 2-1 Iwaki,2026-04-25
Yokohama,3.02,1.21,1.81,2.83,1.14,1.69,0.19,0.07,0.12,3.02,1.21,1.81,1,3,-2,-3.81,63.4,55.76,45.63,1.19,0.93,259,18,24,8,20.17,8.6,11.21,2,3,23,9,5,144.5,75.54,15.93,13.42,68.03,41.26,2,Thespa Gunma 3-1 Yokohama,2026-04-25
Thespa Gunma,1.21,3.02,-1.81,1.14,2.83,-1.69,0.07,0.19,-0.12,1.21,3.02,-1.81,3,1,2,3.81,36.6,44.24,47.35,0.93,1.19,154,11,8,24,8.6,20.17,24.52,3,2,20,4,15,46.8,24.46,102.73,86.58,96.87,58.74,1,Thespa Gunma 3-1 Yokohama,2026-04-25
Tochigi,1.66,0.95,0.71,1.6,0.88,0.72,0.06,0.07,-0.01,1.66,0.95,0.71,1,2,-1,-1.71,42.5,65.59,52.21,0.4,0.38,187,7,14,13,35.0,34.21,12.26,4,1,24,6,21,101.4,69.45,104.0,92.75,171.3,90.43,6,Tochigi City 2-1 Tochigi,2026-04-25
Tochigi City,0.95,1.66,-0.71,0.88,1.6,-0.72,0.07,0.06,0.01,0.95,1.66,-0.71,2,1,1,1.71,57.5,34.41,36.02,0.38,0.4,107,5,13,14,34.21,35.0,8.43,1,4,10,4,13,44.6,30.55,8.13,7.25,18.13,9.57,1,Tochigi City 2-1 Tochigi,2026-04-25
Montedio Yamagata,0.67,2.0,-1.33,0.59,1.37,-0.78,0.07,0.63,-0.56,0.67,2.0,-1.33,0,1,-1,0.33,51.7,50.0,41.59,0.39,0.42,117,10,10,16,25.64,38.1,9.12,5,2,4,2,12,47.0,39.4,75.2,70.2,85.1,55.21,3,Vegalta Sendai 1-0 Montedio Yamagata,2026-04-25
Vegalta Sendai,2.0,0.67,1.33,1.37,0.59,0.78,0.63,0.07,0.56,2.0,0.67,1.33,1,0,1,-0.33,48.3,50.0,39.14,0.42,0.39,109,8,16,10,38.1,25.64,9.72,2,5,20,8,17,72.3,60.6,31.93,29.8,69.03,44.79,0,Vegalta Sendai 1-0 Montedio Yamagata,2026-04-25
Gifu,0.76,1.77,-1.01,0.73,1.47,-0.74,0.04,0.3,-0.26,0.76,1.77,-1.01,0,1,-1,0.01,61.4,61.93,50.95,1.26,0.77,324,9,10,10,7.94,12.99,12.0,3,3,30,5,13,133.0,67.96,31.6,21.62,63.47,39.26,2,Júbilo Iwata 1-0 Gifu,2026-04-25
Júbilo Iwata,1.77,0.76,1.01,1.47,0.73,0.74,0.3,0.04,0.26,1.77,0.76,1.01,1,0,1,-0.01,38.6,38.07,45.98,0.77,1.26,149,10,10,10,12.99,7.94,16.81,3,3,20,5,7,62.7,32.04,114.53,78.38,98.2,60.74,1,Júbilo Iwata 1-0 Gifu,2026-04-25
Sagan Tosu,1.21,0.24,0.97,1.18,0.17,1.01,0.03,0.07,-0.04,1.21,0.24,0.97,2,0,2,1.03,50.0,46.13,46.31,0.67,0.34,239,13,11,5,16.42,14.71,23.28,5,7,7,2,7,120.5,55.35,62.07,55.72,139.9,77.35,0,Roasso Kumamoto 0-2 Sagan Tosu,2026-04-19
Roasso Kumamoto,0.24,1.21,-0.97,0.17,1.18,-1.01,0.07,0.03,0.04,0.24,1.21,-0.97,0,2,-2,-1.03,50.0,53.87,44.85,0.34,0.67,227,8,5,11,14.71,16.42,18.12,7,5,13,4,7,97.2,44.65,49.33,44.28,40.97,22.65,3,Roasso Kumamoto 0-2 Sagan Tosu,2026-04-19
Tegevajaro Miyazaki,1.49,0.34,1.15,1.13,0.34,0.79,0.36,0.0,0.36,1.49,0.34,1.15,1,0,1,-0.15,65.0,70.78,47.87,0.55,0.12,287,17,17,3,30.91,25.0,12.04,4,2,28,5,8,212.6,95.64,13.93,12.8,154.97,88.27,3,Gainare Tottori 0-1 Tegevajaro Miyazaki,2026-04-19
Gainare Tottori,0.34,1.49,-1.15,0.34,1.13,-0.79,0.0,0.36,-0.36,0.34,1.49,-1.15,0,1,-1,0.15,35.0,29.22,40.48,0.12,0.55,111,3,3,17,25.0,30.91,17.81,2,4,6,1,15,9.7,4.36,94.87,87.2,20.6,11.73,0,Gainare Tottori 0-1 Tegevajaro Miyazaki,2026-04-19
Oita Trinita,0.84,0.77,0.07,0.84,0.36,0.48,0.0,0.41,-0.41,0.84,0.77,0.07,3,0,3,2.93,49.1,41.55,46.44,0.48,0.7,175,10,11,12,22.92,17.14,9.43,5,7,14,3,11,47.5,29.18,38.2,38.23,35.5,28.88,4,Reilac Shiga 0-3 Oita Trinita,2026-04-19
Reilac Shiga,0.77,0.84,-0.07,0.36,0.84,-0.48,0.41,0.0,0.41,0.77,0.84,-0.07,0,3,-3,-2.93,50.9,58.45,51.89,0.7,0.48,211,10,12,11,17.14,22.92,9.29,7,5,23,7,10,115.3,70.82,61.73,61.77,87.43,71.12,4,Reilac Shiga 0-3 Oita Trinita,2026-04-19
Kochi United,0.86,1.08,-0.22,0.68,1.05,-0.37,0.18,0.03,0.15,0.86,1.08,-0.22,0,4,-4,-3.78,44.4,45.32,46.67,0.77,0.69,210,14,10,17,12.99,24.64,22.21,3,1,16,7,6,56.8,29.2,68.8,57.01,48.77,16.89,1,Kataller Toyama 4-0 Kochi United,2026-04-19
Kataller Toyama,1.08,0.86,0.22,1.05,0.68,0.37,0.03,0.18,-0.15,1.08,0.86,0.22,4,0,4,3.78,55.6,54.68,49.66,0.69,0.77,290,12,17,10,24.64,12.99,19.83,1,3,20,6,8,137.7,70.8,51.87,42.99,240.05,83.11,0,Kataller Toyama 4-0 Kochi United,2026-04-19
Nagano Parceiro,0.06,3.08,-3.02,0.06,2.61,-2.55,0.0,0.47,-0.47,0.06,3.08,-3.02,0,1,-1,2.02,47.9,47.77,49.63,0.26,0.91,154,10,4,21,15.38,23.08,9.76,6,1,11,2,11,45.4,20.8,31.8,55.02,41.3,17.16,6,Iwaki 1-0 Nagano Parceiro,2026-04-19
Iwaki,3.08,0.06,3.02,2.61,0.06,2.55,0.47,0.0,0.47,3.08,0.06,3.02,1,0,1,-2.02,52.1,52.23,54.2,0.91,0.26,197,18,21,4,23.08,15.38,13.94,1,6,23,4,10,172.9,79.2,26.0,44.98,199.4,82.84,6,Iwaki 1-0 Nagano Parceiro,2026-04-19
