Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Aubagne,0.43,1.76,-1.33,0.43,1.00,-0.57,0.00,0.00,0.00,0.43,1.00,-0.57,0,1,-1,0.33,55.70,48.08,44.27,0.37,0.8,187,6,6,12,16.22,15.0,9.77,5,8,17,4,16,46.7,38.47,22.93,22.6,36.33,22.97,4,Concarneau 1-0 Aubagne,2026-02-06
Concarneau,1.76,0.43,1.33,1.00,0.43,0.57,0.00,0.00,0.00,1.00,0.43,0.57,1,0,1,-0.33,44.30,51.92,44.65,0.8,0.37,153,7,12,6,15.0,16.22,8.15,8,5,19,3,15,74.7,61.53,78.53,77.4,121.83,77.03,2,Concarneau 1-0 Aubagne,2026-02-06
Orléans,1.18,3.31,-2.13,1.18,3.17,-1.99,0.00,0.13,-0.13,1.18,3.31,-2.13,1,0,1,3.13,43.40,37.15,42.49,0.28,0.77,141,4,6,20,21.43,25.97,13.65,4,5,12,2,7,30.8,17.43,55.27,67.02,43.83,30.33,0,Valenciennes 0-1 Orléans,2026-01-31
Valenciennes,3.31,1.18,2.13,3.17,1.18,1.99,0.13,0.00,0.13,3.31,1.18,2.13,0,1,-1,-3.13,56.60,62.85,46.95,0.77,0.28,250,18,20,6,25.97,21.43,11.00,5,4,16,7,16,145.9,82.57,27.2,32.98,100.67,69.67,9,Valenciennes 0-1 Orléans,2026-01-31
Caen,1.95,1.06,0.89,0.72,1.03,-0.31,1.23,0.04,1.19,1.95,1.06,0.89,1,2,-1,-1.89,73.40,63.28,43.19,0.68,0.14,227,13,6,10,8.82,71.43,5.06,2,6,20,4,19,104.7,64.79,5.47,2.72,42.9,17.48,0,Versailles 2-1 Caen,2026-01-30
Versailles,1.06,1.95,-0.89,1.03,0.72,0.31,0.04,1.23,-1.19,1.06,1.95,-0.89,2,1,1,1.89,26.60,36.72,45.85,0.14,0.68,97,8,10,6,71.43,8.82,14.68,6,2,16,4,13,56.9,35.21,195.47,97.28,202.57,82.52,0,Versailles 2-1 Caen,2026-01-30
Villefranche,2.09,1.22,0.87,1.40,0.72,0.68,0.69,0.50,0.19,2.09,1.22,0.87,2,1,1,0.13,42.20,36.6,42.86,0.37,1.12,144,8,13,12,35.14,10.71,14.62,4,4,17,6,13,59.4,32.66,88.53,67.31,82.8,51.12,0,Quevilly-Rouen Métropole 1-2 Villefranche,2026-01-30
Quevilly-Rouen Métropole,1.22,2.09,-0.87,0.72,1.40,-0.68,0.50,0.69,-0.19,1.22,2.09,-0.87,1,2,-1,-0.13,57.80,63.4,49.55,1.12,0.37,274,11,12,13,10.71,35.14,10.56,4,4,24,6,12,122.5,67.34,43.0,32.69,79.17,48.88,1,Quevilly-Rouen Métropole 1-2 Villefranche,2026-01-30
Rouen,1.32,1.78,-0.46,1.26,1.47,-0.21,0.05,0.31,-0.26,1.32,1.78,-0.46,1,1,0,0.46,56.50,64.18,48.93,0.98,0.53,210,14,11,14,11.22,26.42,8.18,4,3,22,9,10,140.2,68.69,18.13,27.33,118.83,58.41,2,Sochaux 1-1 Rouen,2026-01-30
Sochaux,1.78,1.32,0.46,1.47,1.26,0.21,0.31,0.05,0.26,1.78,1.32,0.46,1,1,0,-0.46,43.50,35.82,43.48,0.53,0.98,123,9,14,11,26.42,11.22,11.48,3,4,12,6,14,63.9,31.31,48.2,72.67,84.6,41.59,0,Sochaux 1-1 Rouen,2026-01-30
Paris 13 Atletico,0.67,1.41,-0.74,0.67,0.62,0.05,0.00,0.03,-0.03,0.67,0.65,0.02,0,1,-1,-0.26,48.40,42.14,40.00,0.36,0.45,125,10,7,9,19.44,20.0,8.62,8,8,16,2,18,54.5,35.86,33.13,39.72,42.47,22.89,3,Fleury 1-0 Paris 13 Atletico,2026-01-30
Fleury,1.41,0.67,0.74,0.62,0.67,-0.05,0.03,0.00,0.03,0.65,0.67,-0.02,1,0,1,0.26,51.60,57.86,46.65,0.45,0.36,187,11,9,7,20.0,19.44,7.72,8,8,14,3,16,97.5,64.14,50.27,60.28,143.1,77.11,0,Fleury 1-0 Paris 13 Atletico,2026-01-30
Le Puy Foot,1.26,0.22,1.04,1.13,0.22,0.91,0.13,0.00,0.13,1.26,0.22,1.04,2,0,2,0.96,60.40,56.07,44.31,0.62,0.34,215,16,11,7,17.74,20.59,8.41,6,1,23,7,14,88.8,70.81,26.13,23.14,72.37,49.88,0,Châteauroux 0-2 Le Puy Foot,2026-01-30
Châteauroux,0.22,1.26,-1.04,0.22,1.13,-0.91,0.00,0.13,-0.13,0.22,1.26,-1.04,0,2,-2,-0.96,39.60,43.93,45.54,0.34,0.62,150,9,7,11,20.59,17.74,13.09,1,6,24,5,14,36.6,29.19,86.8,76.86,72.73,50.12,0,Châteauroux 0-2 Le Puy Foot,2026-01-30
Stade Briochin,0.34,2.30,-1.96,0.13,1.61,-1.48,0.21,0.70,-0.49,0.34,2.30,-1.96,0,0,0,1.96,37.30,21.92,42.18,0.25,1.53,114,8,7,23,28.0,15.03,21.16,2,7,13,6,10,15.8,5.77,79.0,80.12,23.47,10.22,0,Dijon 0-0 Stade Briochin,2026-01-30
Dijon,2.30,0.34,1.96,1.61,0.13,1.48,0.70,0.21,0.49,2.30,0.34,1.96,0,0,0,-1.96,62.70,78.08,55.34,1.53,0.25,364,29,23,7,15.03,28.0,9.70,7,2,48,12,7,257.8,94.23,19.6,19.88,206.07,89.78,3,Dijon 0-0 Stade Briochin,2026-01-30
Bourg-Péronnas,0.93,1.85,-0.92,0.90,1.57,-0.67,0.04,0.28,-0.24,0.93,1.85,-0.92,1,0,1,1.92,30.10,32.48,39.00,0.49,1.24,81,8,6,14,12.24,11.29,22.32,2,2,12,2,6,26.3,16.27,138.47,95.85,86.8,67.22,0,Concarneau 0-1 Bourg-Péronnas,2026-01-30
Concarneau,1.85,0.93,0.92,1.57,0.90,0.67,0.28,0.04,0.24,1.85,0.93,0.92,0,1,-1,-1.92,69.90,67.52,47.58,1.24,0.49,296,15,14,6,11.29,12.24,12.00,2,2,31,6,13,135.3,83.73,6.0,4.15,42.33,32.78,6,Concarneau 0-1 Bourg-Péronnas,2026-01-30
Dijon,0.82,0.53,0.29,0.82,0.53,0.29,0.00,0.00,0.00,0.82,0.53,0.29,0,0,0,-0.29,56.20,52.35,45.26,0.7,0.54,211,8,8,6,11.43,11.11,7.07,4,7,12,3,17,81.3,51.16,10.07,11.5,42.97,28.72,0,Rouen 0-0 Dijon,2026-01-24
Rouen,0.53,0.82,-0.29,0.53,0.82,-0.29,0.00,0.00,0.00,0.53,0.82,-0.29,0,0,0,0.29,43.80,47.65,44.95,0.54,0.7,160,8,6,8,11.11,11.43,9.91,7,4,17,6,12,77.6,48.84,77.47,88.5,106.67,71.28,1,Rouen 0-0 Dijon,2026-01-24
Quevilly-Rouen Métropole,1.76,0.37,1.39,1.76,0.32,1.44,0.00,0.05,-0.05,1.76,0.37,1.39,0,0,0,-1.39,43.10,43.01,46.44,0.83,0.62,150,13,9,5,10.84,8.06,13.86,6,6,19,2,15,70.3,47.92,67.47,76.72,82.63,66.44,0,Caen 0-0 Quevilly-Rouen Métropole,2026-01-23
Caen,0.37,1.76,-1.39,0.32,1.76,-1.44,0.05,0.00,0.05,0.37,1.76,-1.39,0,0,0,1.39,56.90,56.99,46.68,0.62,0.83,222,8,5,9,8.06,10.84,9.00,6,6,20,3,9,76.4,52.08,20.47,23.28,41.73,33.56,0,Caen 0-0 Quevilly-Rouen Métropole,2026-01-23
Versailles,2.32,1.15,1.17,2.23,0.86,1.37,0.09,0.30,-0.21,2.32,1.15,1.17,3,1,2,0.83,44.90,48.3,46.45,1.18,0.6,146,11,15,8,12.71,13.33,10.56,1,3,14,4,14,85.7,52.74,58.87,63.57,106.5,61.82,0,Paris 13 Atletico 1-3 Versailles,2026-01-23
Paris 13 Atletico,1.15,2.32,-1.17,0.86,2.23,-1.37,0.30,0.09,0.21,1.15,2.32,-1.17,1,3,-2,-0.83,55.10,51.7,43.57,0.6,1.18,175,14,8,15,13.33,12.71,12.74,3,1,22,4,14,76.8,47.26,33.73,36.43,65.77,38.18,9,Paris 13 Atletico 1-3 Versailles,2026-01-23
Sochaux,1.70,1.08,0.62,0.77,1.05,-0.28,0.17,0.02,0.15,0.94,1.08,-0.14,2,1,1,0.38,51.60,42.92,40.59,0.17,0.15,133,6,8,6,47.06,40.0,11.55,3,4,11,4,16,46.4,49.41,49.07,48.61,77.8,65.49,0,Orléans 1-2 Sochaux,2026-01-23
Orléans,1.08,1.70,-0.62,1.05,0.77,0.28,0.02,0.17,-0.15,1.08,0.94,0.14,1,2,-1,-0.38,48.40,57.08,42.31,0.15,0.17,147,3,6,8,40.0,47.06,11.75,4,3,15,3,13,47.5,50.59,51.87,51.39,41.0,34.51,0,Orléans 1-2 Sochaux,2026-01-23
Valenciennes,0.67,1.93,-1.26,0.62,1.11,-0.49,0.04,0.06,-0.02,0.67,1.17,-0.50,0,3,-3,-1.74,42.80,39.19,43.42,0.51,1.13,152,9,5,12,9.8,10.62,12.79,8,8,5,2,8,26.1,17.45,71.8,77.54,50.13,23.66,5,Le Puy Foot 3-0 Valenciennes,2026-01-23
Le Puy Foot,1.93,0.67,1.26,1.11,0.62,0.49,0.06,0.04,0.02,1.17,0.67,0.50,3,0,3,1.74,57.20,60.81,45.39,1.13,0.51,213,11,12,5,10.62,9.8,12.07,8,8,17,6,6,123.5,82.55,20.8,22.46,161.79,76.34,2,Le Puy Foot 3-0 Valenciennes,2026-01-23
Châteauroux,0.67,0.14,0.53,0.61,0.11,0.50,0.06,0.03,0.03,0.67,0.14,0.53,1,1,0,-0.53,62.30,67.13,49.32,0.58,0.22,286,9,13,5,22.41,22.73,9.06,5,1,25,3,12,125.0,86.75,16.8,14.48,99.9,68.05,1,Bourg-Péronnas 1-1 Châteauroux,2026-01-23
Bourg-Péronnas,0.14,0.67,-0.53,0.11,0.61,-0.50,0.03,0.06,-0.03,0.14,0.67,-0.53,1,1,0,0.53,37.70,32.87,40.40,0.22,0.58,108,4,5,13,22.73,22.41,18.42,1,5,10,3,17,19.1,13.25,99.2,85.52,46.9,31.95,1,Bourg-Péronnas 1-1 Châteauroux,2026-01-23
Aubagne,1.94,1.59,0.35,1.44,1.56,-0.12,0.50,0.03,0.47,1.94,1.59,0.35,1,2,-1,-1.35,61.30,60.84,45.77,0.75,0.25,195,8,15,10,20.0,40.0,10.71,1,4,17,9,14,118.6,67.42,20.0,22.06,88.57,51.26,0,Villefranche 2-1 Aubagne,2026-01-23
Villefranche,1.59,1.94,-0.35,1.56,1.44,0.12,0.03,0.50,-0.47,1.59,1.94,-0.35,2,1,1,1.35,38.70,39.16,41.37,0.25,0.75,112,5,10,15,40.0,20.0,9.90,4,1,18,4,12,57.3,32.58,70.67,77.94,84.23,48.74,0,Villefranche 2-1 Aubagne,2026-01-23
Rouen,2.70,0.69,2.01,1.71,0.46,1.25,0.22,0.23,-0.01,1.94,0.69,1.25,3,1,2,-0.01,63.70,67.16,48.83,0.91,0.15,241,17,19,8,20.88,53.33,8.21,4,1,21,11,8,207.8,84.57,16.2,17.55,170.17,76.73,0,Versailles 1-3 Rouen,2026-01-16
Versailles,0.69,2.70,-2.01,0.46,1.71,-1.25,0.23,0.22,0.01,0.69,1.94,-1.25,1,3,-2,0.01,36.30,32.84,42.72,0.15,0.91,107,5,8,19,53.33,20.88,13.89,1,4,15,3,16,37.9,15.43,76.13,82.45,51.6,23.27,1,Versailles 1-3 Rouen,2026-01-16
Bourg-Péronnas,0.77,2.47,-1.70,0.53,1.90,-1.37,0.23,0.57,-0.34,0.77,2.47,-1.70,1,3,-2,-0.30,56.10,43.88,38.27,0.46,1.3,163,7,9,17,19.57,13.08,12.17,6,6,18,5,8,22.9,17.4,14.93,11.61,12.37,5.41,1,Valenciennes 3-1 Bourg-Péronnas,2026-01-16
Valenciennes,2.47,0.77,1.70,1.90,0.53,1.37,0.57,0.23,0.34,2.47,0.77,1.70,3,1,2,0.30,43.90,56.12,49.41,1.3,0.46,226,12,17,9,13.08,19.57,16.09,6,6,14,6,13,108.7,82.6,113.67,88.39,216.3,94.59,0,Valenciennes 3-1 Bourg-Péronnas,2026-01-16
Stade Briochin,0.93,0.24,0.69,0.92,0.09,0.83,0.01,0.14,-0.13,0.93,0.24,0.69,0,0,0,-0.69,53.90,55.47,46.97,0.62,0.28,232,7,9,3,14.52,10.71,14.81,5,4,20,3,12,113.6,66.63,40.47,41.89,108.0,61.72,1,Quevilly-Rouen Métropole 0-0 Stade Briochin,2026-01-16
Quevilly-Rouen Métropole,0.24,0.93,-0.69,0.09,0.92,-0.83,0.14,0.01,0.13,0.24,0.93,-0.69,0,0,0,0.69,46.10,44.53,40.31,0.28,0.62,133,4,3,9,10.71,14.52,17.56,4,5,21,6,9,56.9,33.37,56.13,58.11,66.97,38.28,0,Quevilly-Rouen Métropole 0-0 Stade Briochin,2026-01-16
Châteauroux,0.52,1.28,-0.76,0.31,1.08,-0.77,0.21,0.19,0.02,0.52,1.28,-0.76,0,1,-1,-0.24,54.00,46.09,41.06,0.53,0.37,133,11,9,17,16.98,45.95,7.39,5,6,19,4,17,57.2,41.12,8.33,9.01,39.97,20.29,0,Sochaux 1-0 Châteauroux,2026-01-16
Sochaux,1.28,0.52,0.76,1.08,0.31,0.77,0.19,0.21,-0.02,1.28,0.52,0.76,1,0,1,0.24,46.00,53.91,47.97,0.37,0.53,165,10,17,9,45.95,16.98,7.93,6,5,22,8,14,81.9,58.88,84.13,90.99,157.07,79.71,0,Sochaux 1-0 Châteauroux,2026-01-16
Orléans,1.33,3.65,-2.32,1.24,3.64,-2.40,0.09,0.02,0.07,1.33,3.65,-2.32,0,3,-3,-0.68,52.40,46.97,43.58,0.3,0.88,186,7,10,17,33.33,19.32,10.76,6,3,27,8,9,63.8,31.9,29.67,32.13,46.3,17.41,0,Fleury 3-0 Orléans,2026-01-16
Fleury,3.65,1.33,2.32,3.64,1.24,2.40,0.02,0.09,-0.07,3.65,1.33,2.32,3,0,3,0.68,47.60,53.03,47.35,0.88,0.3,191,10,17,10,19.32,33.33,13.74,3,6,5,3,13,136.2,68.1,62.67,67.87,219.66,82.59,2,Fleury 3-0 Orléans,2026-01-16
Le Puy Foot,1.08,2.85,-1.77,0.81,2.07,-1.26,0.27,0.02,0.25,1.08,2.09,-1.01,0,2,-2,-0.23,46.80,38.76,43.45,0.65,0.71,165,11,6,17,9.23,23.94,15.00,4,9,14,2,13,24.8,17.54,67.0,62.78,24.6,18.13,3,Dijon 2-0 Le Puy Foot,2026-01-16
Dijon,2.85,1.08,1.77,2.07,0.81,1.26,0.02,0.27,-0.25,2.09,1.08,1.01,2,0,2,0.23,53.20,61.24,46.04,0.71,0.65,202,10,17,6,23.94,9.23,9.41,9,4,30,8,10,116.6,82.46,39.73,37.22,111.07,81.87,1,Dijon 2-0 Le Puy Foot,2026-01-16
Caen,2.19,3.62,-1.43,0.88,2.05,-1.17,0.55,0.80,-0.25,1.43,2.86,-1.43,3,3,0,1.43,50.20,36.36,38.96,0.55,1.16,109,6,6,20,10.91,17.24,10.41,4,6,8,2,18,31.0,20.06,21.93,25.19,21.67,13.58,2,Concarneau 3-3 Caen,2026-01-16
Concarneau,3.62,2.19,1.43,2.05,0.88,1.17,0.80,0.55,0.25,2.86,1.43,1.43,3,3,0,-1.43,49.80,63.64,47.15,1.16,0.55,186,12,20,6,17.24,10.91,9.65,6,4,27,7,9,123.5,79.94,65.13,74.81,137.87,86.42,5,Concarneau 3-3 Caen,2026-01-16
Paris 13 Atletico,0.38,1.51,-1.13,0.32,1.49,-1.17,0.05,0.02,0.03,0.38,1.51,-1.13,1,1,0,1.13,32.00,29.14,39.59,0.2,0.7,80,6,9,12,45.0,17.14,14.40,2,7,9,3,18,27.0,15.98,105.8,88.56,76.47,56.1,2,Aubagne 1-1 Paris 13 Atletico,2026-01-16
Aubagne,1.51,0.38,1.13,1.49,0.32,1.17,0.02,0.05,-0.03,1.51,0.38,1.13,1,1,0,-1.13,68.00,70.86,49.59,0.7,0.2,273,10,12,9,17.14,45.0,6.94,7,2,32,7,12,142.0,84.02,13.67,11.44,59.83,43.9,1,Aubagne 1-1 Paris 13 Atletico,2026-01-16
Quevilly-Rouen Métropole,0.20,2.10,-1.90,0.20,1.81,-1.61,0.00,0.29,-0.29,0.20,2.10,-1.90,0,1,-1,0.90,55.40,29.76,37.59,0.36,0.81,121,4,4,14,11.11,17.28,9.24,3,3,8,1,8,26.3,14.59,16.6,13.11,6.37,2.46,0,Rouen 1-0 Quevilly-Rouen Métropole,2025-12-12
Rouen,2.10,0.20,1.90,1.81,0.20,1.61,0.29,0.00,0.29,2.10,0.20,1.90,1,0,1,-0.90,44.60,70.24,49.89,0.81,0.36,210,16,14,4,17.28,11.11,11.34,3,3,15,5,19,154.0,85.41,110.0,86.89,252.27,97.54,1,Rouen 1-0 Quevilly-Rouen Métropole,2025-12-12
Bourg-Péronnas,1.85,1.30,0.55,1.74,1.29,0.45,0.11,0.01,0.10,1.85,1.30,0.55,1,0,1,0.45,31.40,30.34,42.47,0.38,0.6,90,7,13,14,34.21,23.33,17.96,1,6,13,4,13,31.2,24.63,122.07,92.1,108.33,70.96,0,Villefranche 0-1 Bourg-Péronnas,2025-12-12
Villefranche,1.30,1.85,-0.55,1.29,1.74,-0.45,0.01,0.11,-0.10,1.30,1.85,-0.55,0,1,-1,-0.45,68.60,69.66,47.24,0.6,0.38,257,9,14,13,23.33,34.21,6.54,6,1,35,6,13,95.5,75.37,10.47,7.9,44.33,29.04,1,Villefranche 0-1 Bourg-Péronnas,2025-12-12
Aubagne,2.44,1.51,0.93,2.01,1.28,0.73,0.44,0.22,0.22,2.44,1.51,0.93,3,1,2,1.07,39.00,31.8,40.65,0.4,0.7,98,8,14,15,35.0,21.43,13.41,5,10,5,3,8,47.2,30.93,83.47,78.45,113.97,65.73,0,Stade Briochin 1-3 Aubagne,2025-12-12
Stade Briochin,1.51,2.44,-0.93,1.28,2.01,-0.73,0.22,0.44,-0.22,1.51,2.44,-0.93,1,3,-2,-1.07,61.00,68.2,46.07,0.7,0.4,230,8,15,14,21.43,35.0,8.86,10,5,21,4,16,105.4,69.07,22.93,21.55,59.43,34.27,0,Stade Briochin 1-3 Aubagne,2025-12-12
Concarneau,0.45,0.96,-0.51,0.45,0.91,-0.46,0.00,0.05,-0.05,0.45,0.96,-0.51,0,0,0,0.51,43.80,49.36,41.32,0.26,0.47,146,3,7,10,26.92,21.28,19.03,5,4,11,2,8,58.3,45.8,116.2,90.69,132.43,77.31,5,Paris 13 Atletico 0-0 Concarneau,2025-12-12
Paris 13 Atletico,0.96,0.45,0.51,0.91,0.45,0.46,0.05,0.00,0.05,0.96,0.45,0.51,0,0,0,-0.51,56.20,50.64,37.90,0.47,0.26,171,4,10,7,21.28,26.92,20.81,4,5,11,2,6,69.0,54.2,11.93,9.31,38.87,22.69,4,Paris 13 Atletico 0-0 Concarneau,2025-12-12
Fleury,1.03,1.98,-0.95,0.84,1.02,-0.18,0.19,0.21,-0.02,1.03,1.22,-0.19,1,2,-1,-0.05,58.10,66.76,50.27,0.98,0.88,247,18,7,9,7.14,10.23,10.16,3,5,17,5,18,154.5,82.01,46.6,51.82,167.8,79.4,0,Le Puy Foot 2-1 Fleury,2025-12-12
Le Puy Foot,1.98,1.03,0.95,1.02,0.84,0.18,0.21,0.19,0.02,1.22,1.03,0.19,2,1,1,0.05,41.90,33.24,41.35,0.88,0.98,116,13,9,7,10.23,7.14,10.26,5,3,15,6,7,33.9,17.99,43.33,48.18,43.53,20.6,1,Le Puy Foot 2-1 Fleury,2025-12-12
Dijon,1.18,1.23,-0.05,1.00,0.99,0.01,0.18,0.24,-0.06,1.18,1.23,-0.05,0,0,0,0.05,55.10,64.01,48.87,0.84,1.03,253,17,13,11,15.48,10.68,10.83,5,1,24,2,12,141.8,63.67,47.73,43.05,106.3,63.61,1,Châteauroux 0-0 Dijon,2025-12-12
Châteauroux,1.23,1.18,0.05,0.99,1.00,-0.01,0.24,0.18,0.06,1.23,1.18,0.05,0,0,0,-0.05,44.90,35.99,42.89,1.03,0.84,151,19,11,13,10.68,15.48,21.20,1,5,19,6,14,80.9,36.33,63.13,56.95,60.8,36.39,0,Châteauroux 0-0 Dijon,2025-12-12
Caen,2.41,0.82,1.59,2.36,0.82,1.54,0.04,0.00,0.04,2.41,0.82,1.59,1,1,0,-1.59,53.00,68.18,49.29,1.15,0.48,217,15,13,11,11.3,22.92,10.79,2,5,19,3,17,132.8,80.68,44.33,54.91,138.5,79.57,2,Villefranche 1-1 Caen,2025-12-05
Villefranche,0.82,2.41,-1.59,0.82,2.36,-1.54,0.00,0.04,-0.04,0.82,2.41,-1.59,1,1,0,1.59,47.00,31.82,37.04,0.48,1.15,109,9,11,13,22.92,11.3,10.77,5,2,11,4,11,31.8,19.32,36.4,45.09,35.57,20.43,2,Villefranche 1-1 Caen,2025-12-05
Le Puy Foot,1.24,0.77,0.47,0.44,0.69,-0.25,0.03,0.08,-0.05,0.48,0.77,-0.29,3,0,3,2.53,46.40,49.83,44.89,0.55,0.61,185,9,10,11,18.18,18.03,12.41,3,4,13,5,18,68.6,51.23,62.47,45.95,101.4,70.96,0,Versailles 0-3 Le Puy Foot,2025-12-05
Versailles,0.77,1.24,-0.47,0.69,0.44,0.25,0.08,0.03,0.05,0.77,0.48,0.29,0,3,-3,-2.53,53.60,50.17,45.29,0.61,0.55,202,14,11,10,18.03,18.18,10.40,4,3,21,6,14,65.3,48.77,73.47,54.05,41.5,29.04,1,Versailles 0-3 Le Puy Foot,2025-12-05
Orléans,2.21,0.79,1.42,1.99,0.79,1.20,0.22,0.00,0.22,2.21,0.79,1.42,1,0,1,-0.42,51.10,55.71,48.97,0.63,0.52,251,12,17,7,26.98,13.46,13.71,6,9,25,7,12,136.6,67.13,76.4,54.16,159.53,78.92,0,Quevilly-Rouen Métropole 0-1 Orléans,2025-12-05
Quevilly-Rouen Métropole,0.79,2.21,-1.42,0.79,1.99,-1.20,0.00,0.22,-0.22,0.79,2.21,-1.42,0,1,-1,0.42,48.90,44.29,43.63,0.52,0.63,176,8,7,17,13.46,26.98,10.69,9,6,22,1,10,66.9,32.87,64.67,45.84,42.6,21.08,0,Quevilly-Rouen Métropole 0-1 Orléans,2025-12-05
Châteauroux,1.19,0.76,0.43,0.73,0.68,0.05,0.46,0.08,0.38,1.19,0.76,0.43,0,0,0,-0.43,39.40,26.65,38.79,0.5,0.71,99,12,12,8,24.0,11.27,11.10,3,8,18,9,10,18.6,11.6,60.0,68.28,42.13,24.04,0,Fleury 0-0 Châteauroux,2025-12-05
Fleury,0.76,1.19,-0.43,0.68,0.73,-0.05,0.08,0.46,-0.38,0.76,1.19,-0.43,0,0,0,0.43,60.60,73.35,50.67,0.71,0.5,251,16,8,12,11.27,24.0,9.48,8,3,38,14,13,141.7,88.4,27.87,31.72,133.1,75.96,4,Fleury 0-0 Châteauroux,2025-12-05
Sochaux,2.85,1.80,1.05,2.85,1.80,1.05,0.00,0.00,0.00,2.85,1.80,1.05,3,1,2,0.95,44.50,51.25,45.39,0.73,0.73,172,12,10,9,13.7,12.33,12.75,7,5,11,2,10,82.3,57.31,84.8,69.51,144.03,80.66,0,Bourg-Péronnas 1-3 Sochaux,2025-12-05
Bourg-Péronnas,1.80,2.85,-1.05,1.80,2.85,-1.05,0.00,0.00,0.00,1.80,2.85,-1.05,1,3,-2,-0.95,55.50,48.75,41.00,0.73,0.73,165,5,9,10,12.33,13.7,15.40,5,7,19,4,7,61.3,42.69,37.2,30.49,34.53,19.34,0,Bourg-Péronnas 1-3 Sochaux,2025-12-05
Valenciennes,0.80,2.07,-1.27,0.80,2.07,-1.27,0.00,0.00,0.00,0.80,2.07,-1.27,1,4,-3,-1.73,42.10,43.84,43.11,0.23,1.03,157,6,5,12,21.74,11.65,17.93,2,8,11,2,10,43.6,31.96,62.13,57.5,17.71,9.41,0,Dijon 4-1 Valenciennes,2025-12-05
Dijon,2.07,0.80,1.27,2.07,0.80,1.27,0.00,0.00,0.00,2.07,0.80,1.27,4,1,3,1.73,57.90,56.16,46.67,1.03,0.23,260,10,12,5,11.65,21.74,9.80,8,2,14,4,10,92.8,68.04,45.93,42.5,170.48,90.59,2,Dijon 4-1 Valenciennes,2025-12-05
Stade Briochin,1.19,2.17,-0.98,1.19,1.34,-0.15,0.00,0.83,-0.83,1.19,2.17,-0.98,2,2,0,0.98,31.40,27.53,38.19,0.57,1.08,74,5,6,13,10.53,12.04,33.53,2,5,5,1,11,33.4,15.97,142.47,91.64,107.0,63.57,0,Concarneau 2-2 Stade Briochin,2025-12-05
Concarneau,2.17,1.19,0.98,1.34,1.19,0.15,0.83,0.00,0.83,2.17,1.19,0.98,2,2,0,-0.98,68.60,72.47,48.00,1.08,0.57,316,11,13,6,12.04,10.53,8.78,5,2,19,3,8,175.7,84.03,13.0,8.36,61.33,36.43,1,Concarneau 2-2 Stade Briochin,2025-12-05
Rouen,2.01,1.68,0.33,1.62,0.92,0.70,0.39,0.00,0.39,2.01,0.92,1.09,1,1,0,-0.33,42.60,54.91,49.95,1.17,0.71,188,12,12,6,10.26,8.45,13.76,5,6,24,2,13,124.2,67.43,113.27,96.42,200.73,91.37,1,Aubagne 1-1 Rouen,2025-12-05
Aubagne,1.68,2.01,-0.33,0.92,1.62,-0.70,0.00,0.39,-0.39,0.92,2.01,-1.09,1,1,0,0.33,57.40,45.09,43.70,0.71,1.17,203,5,6,12,8.45,10.26,6.95,6,5,15,1,16,60.0,32.57,4.2,3.58,18.97,8.63,0,Aubagne 1-1 Rouen,2025-12-05
Fleury,1.83,1.14,0.69,0.97,0.84,0.13,0.86,0.29,0.57,1.83,1.14,0.69,2,0,2,1.31,38.00,40.62,46.14,0.28,1.11,159,9,11,10,39.29,9.01,13.50,3,3,16,3,12,65.5,35.27,88.27,86.2,133.97,85.11,1,Valenciennes 0-2 Fleury,2025-11-21
Valenciennes,1.14,1.83,-0.69,0.84,0.97,-0.13,0.29,0.86,-0.57,1.14,1.83,-0.69,0,2,-2,-1.31,62.00,59.38,46.68,1.11,0.28,284,11,10,11,9.01,39.29,10.48,3,3,35,7,12,120.2,64.73,14.13,13.8,23.43,14.89,0,Valenciennes 0-2 Fleury,2025-11-21
Dijon,1.66,1.28,0.38,1.62,1.28,0.34,0.04,0.00,0.04,1.66,1.28,0.38,1,0,1,0.62,64.00,64.63,47.78,0.92,0.22,239,17,14,8,15.22,36.36,6.05,8,4,22,5,20,125.2,84.37,12.6,10.64,76.43,54.39,0,Sochaux 0-1 Dijon,2025-11-21
Sochaux,1.28,1.66,-0.38,1.28,1.62,-0.34,0.00,0.04,-0.04,1.28,1.66,-0.38,0,1,-1,-0.62,36.00,35.37,43.41,0.22,0.92,114,5,8,14,36.36,15.22,11.24,4,8,11,2,13,23.2,15.63,105.87,89.36,64.1,45.61,1,Sochaux 0-1 Dijon,2025-11-21
